price,distance,height,seating_angle,visibility,turns_visible,track_length_visible,range_visible,seat_type,sun_cover,rain_cover,speed_category,overtake_probability,braking_zone,tickets_sold_first_hour
3261,161,9,56,54,1,314,353,VIP,0.42,0.78,Fast,0.27,1,148.1
2490,133,12,44,73,4,366,447,General,0.5,0.53,Fast,0.15,1,220.2
4288,111,25,3,40,2,452,246,General,0.41,0.54,Medium,0.32,0,194.7
4307,161,20,6,56,4,107,64,Premium,0.81,0.1,Medium,0.53,1,219.8
1889,115,27,76,48,1,296,85,Premium,0.79,0.63,Fast,0.87,0,207.0
2069,178,32,72,93,0,265,41,VIP,0.05,0.9,Fast,0.21,1,125.3
1623,91,7,79,44,2,207,239,General,0.05,0.61,Medium,0.3,1,195.1
3828,106,30,75,80,1,126,415,General,0.8,0.57,Fast,0.21,0,111.5
822,90,7,50,95,4,241,290,General,0.59,0.81,Medium,0.65,1,198.2
361,172,4,25,81,4,136,402,VIP,0.2,0.85,Fast,0.9,1,261.4
4768,37,12,26,88,4,178,184,VIP,0.04,0.5,Slow,0.36,1,299.4
204,142,32,44,80,0,314,58,General,0.49,0.72,Medium,0.37,1,123.9
3880,56,19,4,90,3,301,336,VIP,0.72,0.42,Medium,0.65,0,243.9
2031,58,4,12,55,3,126,295,General,0.01,0.41,Medium,0.59,1,187.7
543,131,13,55,49,2,467,455,General,0.01,0.73,Fast,0.64,0,208.9
892,141,12,19,63,2,171,260,General,0.51,0.45,Slow,0.36,0,101.0
2011,140,8,63,85,4,425,437,General,0.31,0.74,Fast,0.35,0,170.7
1157,74,9,69,84,1,307,78,VIP,0.36,0.5,Medium,0.79,0,277.7
2432,120,16,15,55,0,247,145,VIP,0.54,0.34,Medium,0.47,0,120.3
2835,155,4,11,41,4,265,360,General,0.13,0.01,Fast,0.3,1,156.9
2742,125,12,84,63,1,326,244,Premium,0.34,0.8,Slow,0.37,0,155.4
1555,10,30,48,72,3,136,152,VIP,0.21,0.86,Fast,0.32,1,195.3
2142,178,13,8,59,2,378,302,VIP,0.38,0.22,Fast,0.37,0,165.2
3978,132,9,57,93,3,396,252,General,0.19,0.31,Fast,0.87,0,236.0
614,6,24,55,98,2,451,249,General,0.27,0.3,Slow,0.42,1,192.0
714,182,22,68,69,0,400,131,Premium,0.15,0.2,Slow,0.42,0,117.4
1078,122,21,19,95,0,106,76,General,0.67,0.87,Medium,0.38,0,154.0
2240,22,22,50,50,0,235,19,VIP,0.43,0.27,Medium,0.41,0,202.6
2321,145,30,24,91,1,307,54,General,0.72,0.64,Medium,0.12,1,114.0
420,8,30,48,52,3,132,242,VIP,0.65,0.5,Fast,0.64,1,161.0
2423,67,10,7,91,0,390,289,General,0.49,0.76,Fast,0.54,1,201.8
2359,99,23,88,49,3,394,123,General,0.32,0.81,Fast,0.59,1,172.3
3415,76,32,53,84,1,359,173,Premium,0.61,0.19,Medium,0.55,1,188.6
1093,124,5,41,41,0,389,65,VIP,0.84,0.07,Slow,0.66,0,181.2
1248,82,28,66,60,1,390,333,VIP,0.56,0.46,Fast,0.82,0,192.2
3452,156,21,32,61,3,304,95,VIP,0.54,0.55,Fast,0.49,0,160.8
756,81,24,34,53,1,152,202,General,0.15,0.8,Slow,0.59,1,118.8
4703,28,14,20,90,1,417,289,General,0.34,0.88,Fast,0.29,1,247.6
1048,137,25,19,98,3,420,442,Premium,0.52,0.38,Slow,0.89,1,192.2
4484,51,0,36,57,3,391,258,Premium,0.31,0.29,Fast,0.72,0,317.9
3211,186,30,87,88,3,481,45,Premium,0.81,0.71,Fast,0.24,0,131.8
2874,28,5,12,41,0,452,277,Premium,0.11,0.97,Fast,0.53,0,287.1
402,134,12,42,62,4,435,67,Premium,0.31,0.47,Medium,0.67,0,140.2
822,71,6,62,62,3,233,363,General,0.24,0.92,Fast,0.42,1,181.5
4125,187,30,77,92,0,387,298,General,0.65,0.4,Fast,0.89,1,194.9
1816,79,27,7,51,1,143,49,VIP,0.64,0.97,Medium,0.81,0,108.6
1800,31,32,34,97,0,371,316,VIP,0.41,0.04,Fast,0.66,0,216.5
3122,127,29,4,49,3,467,308,General,0.5,0.41,Medium,0.11,0,149.2
3895,29,19,2,61,1,420,425,General,0.37,0.9,Fast,0.76,0,188.3
4412,126,11,87,93,0,349,60,General,0.85,0.89,Slow,0.83,0,223.3
3004,46,17,13,77,1,444,350,General,0.58,0.01,Medium,0.67,1,221.1
2542,36,32,21,97,1,352,399,VIP,0.07,0.24,Fast,0.82,0,241.9
140,166,30,81,62,4,105,117,Premium,0.63,0.23,Fast,0.11,0,91.7
788,151,30,15,58,4,442,387,Premium,0.47,0.5,Medium,0.28,1,156.4
1269,164,32,37,56,2,482,380,General,0.16,0.93,Slow,0.7,0,119.6
3556,175,8,82,73,4,169,167,General,0.77,0.61,Medium,0.76,0,163.0
339,10,13,74,41,1,191,198,VIP,0.06,0.01,Medium,0.6,1,259.7
1908,160,7,14,75,3,180,157,General,0.24,0.82,Fast,0.45,1,157.2
674,32,17,34,78,4,485,343,Premium,0.03,0.21,Medium,0.59,1,303.2
1993,23,24,19,70,0,348,195,General,0.48,0.63,Slow,0.53,1,179.7
3515,70,1,60,98,2,386,14,General,0.36,0.14,Fast,0.16,1,317.1
3453,112,8,8,69,3,276,137,VIP,0.23,0.85,Slow,0.8,1,200.4
937,170,14,23,51,4,201,343,VIP,0.63,0.67,Fast,0.37,0,108.0
3313,30,12,71,56,1,316,135,General,0.67,0.79,Fast,0.71,1,235.9
1003,101,28,81,44,0,360,114,VIP,0.07,0.85,Fast,0.61,0,149.1
131,133,5,17,86,2,129,169,General,0.33,0.42,Slow,0.61,1,148.5
2077,111,29,55,49,2,430,435,General,0.17,0.21,Slow,0.31,0,138.2
345,79,11,41,85,2,414,430,VIP,0.19,0.07,Medium,0.22,0,180.7
4445,14,15,68,77,2,418,346,VIP,0.09,0.59,Fast,0.55,1,287.4
3813,114,30,49,67,3,255,188,Premium,0.7,0.11,Fast,0.5,1,167.9
3907,96,6,77,84,0,462,82,General,0.17,0.19,Medium,0.5,0,232.1
4448,39,22,53,46,1,172,381,General,0.53,0.65,Medium,0.51,0,193.0
1289,30,10,87,71,2,146,31,General,0.27,0.11,Slow,0.36,1,167.6
4380,74,15,86,58,1,162,418,VIP,0.27,0.88,Fast,0.79,0,211.2
2811,130,11,80,59,4,445,29,VIP,0.21,0.84,Fast,0.85,0,283.1
2303,31,16,45,83,0,270,170,Premium,0.05,0.94,Fast,0.51,1,192.1
3389,156,15,83,78,4,403,179,VIP,0.32,0.06,Medium,0.61,0,191.2
1397,134,29,2,82,2,470,115,General,0.77,0.54,Fast,0.62,0,133.3
514,176,0,13,92,4,437,433,Premium,0.3,0.95,Fast,0.37,0,189.4
4010,111,2,62,45,0,459,308,VIP,0.26,0.15,Slow,0.43,0,215.3
3505,109,21,26,79,2,175,441,Premium,0.73,0.44,Medium,0.84,0,210.8
105,12,2,60,58,3,177,368,General,0.31,0.92,Fast,0.29,0,162.5
4418,99,7,27,73,0,114,310,General,0.57,0.68,Fast,0.77,0,212.5
2995,129,24,24,49,0,251,453,Premium,0.06,0.73,Slow,0.19,0,120.0
2525,145,20,68,48,3,171,284,General,0.79,0.14,Slow,0.82,0,141.0
435,43,6,33,69,0,457,259,VIP,0.17,0.54,Fast,0.41,0,179.3
1950,90,17,45,88,2,377,29,VIP,0.66,0.62,Fast,0.42,0,220.8
3126,11,17,55,47,3,102,419,General,0.01,0.45,Slow,0.69,1,218.1
2389,94,15,38,44,1,284,187,General,0.24,0.44,Fast,0.11,1,166.7
1284,136,25,17,94,2,208,171,General,0.69,0.12,Fast,0.25,1,136.2
4360,125,15,65,70,0,435,45,VIP,0.25,0.46,Slow,0.37,0,183.3
1590,80,20,74,63,2,395,85,General,0.35,0.84,Slow,0.28,0,175.8
2123,168,24,0,74,1,463,167,General,0.28,0.02,Fast,0.83,0,159.5
4038,7,27,43,97,0,193,98,VIP,0.4,0.99,Fast,0.67,0,193.1
3385,95,1,71,70,4,305,160,VIP,0.72,0.15,Fast,0.22,0,170.9
4023,184,16,45,49,3,142,66,General,0.01,0.47,Fast,0.23,0,121.7
2229,54,31,25,85,2,381,348,Premium,0.49,0.07,Slow,0.53,1,235.1
2747,63,30,72,45,2,440,140,General,0.04,0.83,Fast,0.47,0,175.5
2765,56,4,15,66,3,360,295,General,0.06,0.36,Medium,0.56,1,219.7
3394,80,30,4,72,3,171,369,General,0.0,0.08,Fast,0.45,1,243.5
1955,64,21,51,50,4,206,416,VIP,0.61,0.85,Fast,0.8,1,172.9
3206,156,13,44,86,1,486,275,General,0.51,0.36,Medium,0.81,0,199.9
4775,19,27,68,81,2,178,69,General,0.44,0.2,Fast,0.49,0,203.3
2867,106,22,30,89,3,416,192,General,0.34,0.86,Fast,0.28,0,186.2
2877,121,2,15,40,1,286,254,General,0.1,0.06,Fast,0.33,1,205.9
680,100,20,19,73,4,163,118,VIP,0.04,0.99,Slow,0.36,0,127.3
2398,120,24,38,65,2,283,404,General,0.16,0.82,Slow,0.12,1,145.3
2157,14,9,43,89,0,323,369,VIP,0.33,0.49,Medium,0.55,0,211.3
139,12,5,33,50,2,443,393,Premium,0.15,0.49,Medium,0.86,0,222.6
1782,17,3,25,79,0,455,311,Premium,0.06,0.81,Fast,0.88,0,267.9
2132,45,26,31,65,1,454,77,General,0.46,1.0,Medium,0.79,1,215.6
2775,176,8,71,41,1,302,225,VIP,0.23,0.03,Fast,0.54,1,153.1
2196,53,23,68,62,4,201,172,General,0.73,0.61,Medium,0.74,1,176.8
4161,147,16,84,91,2,300,152,VIP,0.19,0.47,Fast,0.36,0,217.9
1381,123,27,50,51,3,481,103,General,0.05,0.38,Fast,0.37,0,185.8
2103,163,15,54,58,2,273,247,General,0.6,0.35,Slow,0.12,0,136.6
1145,118,10,58,69,1,168,85,General,0.61,0.04,Fast,0.23,1,135.4
2091,104,10,43,61,1,146,173,General,0.73,0.1,Medium,0.76,0,167.3
3837,160,12,87,91,0,240,201,General,0.47,0.21,Fast,0.34,1,183.0
4665,117,27,56,79,0,321,327,VIP,0.42,0.82,Fast,0.19,1,162.9
2205,165,28,86,51,4,432,426,General,0.66,0.36,Medium,0.65,0,154.7
3830,141,7,0,54,3,271,134,General,0.66,0.8,Fast,0.48,1,138.5
3454,90,0,41,75,2,263,324,VIP,0.04,0.56,Slow,0.61,0,377.1
328,185,19,15,65,4,306,59,VIP,0.25,0.61,Slow,0.52,1,126.9
1554,86,9,81,50,1,181,175,General,0.77,0.65,Medium,0.2,1,146.6
1786,173,5,8,82,3,429,272,VIP,0.77,0.93,Fast,0.54,1,173.9
1944,88,27,7,63,4,409,383,General,0.07,0.33,Medium,0.59,0,170.3
4235,132,3,84,83,2,185,176,VIP,0.69,0.82,Fast,0.37,0,234.0
874,52,14,53,84,3,366,260,General,0.09,0.09,Fast,0.76,0,216.4
3703,101,8,34,54,1,200,405,Premium,0.81,0.11,Medium,0.69,1,241.5
2875,162,5,78,78,2,219,301,General,0.61,0.12,Medium,0.7,1,164.1
4641,166,7,34,95,3,359,74,VIP,0.38,0.71,Fast,0.49,0,158.1
1614,171,28,42,95,3,459,29,General,0.65,0.66,Fast,0.4,0,134.0
1976,15,21,16,57,1,451,418,General,0.17,0.52,Slow,0.4,1,223.2
1191,87,30,59,83,2,391,124,General,0.57,0.83,Fast,0.23,0,178.0
1654,175,5,60,85,1,204,205,Premium,0.47,0.52,Medium,0.56,1,194.6
628,76,19,60,86,0,192,15,General,0.15,0.61,Fast,0.67,1,174.7
3247,184,32,6,63,2,224,89,General,0.52,0.33,Medium,0.8,0,121.2
101,143,22,44,77,2,103,11,General,0.81,0.34,Fast,0.46,1,105.5
4163,8,21,30,41,2,431,198,VIP,0.04,0.3,Slow,0.68,1,294.4
1953,188,13,30,46,3,429,455,VIP,0.5,0.07,Medium,0.53,1,244.7
1425,154,13,47,96,0,382,274,General,0.8,0.92,Fast,0.38,1,135.1
3649,40,19,44,67,3,157,262,VIP,0.28,0.51,Medium,0.77,1,237.1
4293,79,30,86,82,1,457,299,General,0.15,0.84,Fast,0.2,0,296.8
3723,143,18,6,97,4,362,333,General,0.59,0.53,Medium,0.35,0,157.4
626,84,18,25,69,1,434,282,VIP,0.58,0.37,Slow,0.84,0,157.7
4776,100,30,56,84,1,477,449,VIP,0.41,0.13,Medium,0.71,0,223.1
4187,49,30,1,63,3,174,212,General,0.58,0.4,Fast,0.24,0,143.3
1354,9,12,40,45,3,195,135,General,0.09,0.65,Medium,0.24,0,244.6
3667,107,18,20,75,4,106,274,VIP,0.28,0.5,Slow,0.16,1,222.5
4407,77,28,80,43,0,471,415,VIP,0.18,0.79,Slow,0.4,1,234.1
804,180,27,47,94,4,428,291,Premium,0.1,0.76,Fast,0.75,0,160.1
1719,118,24,82,45,1,243,107,General,0.02,0.32,Medium,0.56,0,143.6
3398,126,27,15,63,1,481,325,VIP,0.15,0.8,Medium,0.17,0,158.9
4559,99,25,3,81,3,271,271,Premium,0.34,0.64,Medium,0.87,1,207.3
2052,95,0,5,78,4,451,127,Premium,0.11,0.17,Fast,0.2,0,204.6
1919,52,24,60,85,0,126,199,Premium,0.72,0.5,Slow,0.89,1,219.2
3747,36,16,32,67,4,459,443,VIP,0.26,0.53,Fast,0.49,1,233.5
1284,147,26,88,94,3,328,15,VIP,0.74,0.6,Medium,0.59,0,165.4
1682,6,32,84,79,2,366,453,General,0.11,0.56,Medium,0.36,0,192.7
4160,29,24,87,60,3,421,191,General,0.07,0.45,Fast,0.32,0,277.6
3133,148,24,85,46,2,222,396,VIP,0.85,0.59,Fast,0.32,1,171.7
4578,108,16,38,49,1,302,409,Premium,0.13,0.81,Medium,0.27,1,157.8
2866,89,5,52,58,2,135,358,VIP,0.16,0.95,Fast,0.23,0,169.9
2728,181,1,43,54,4,211,405,Premium,0.4,0.56,Fast,0.42,0,161.9
4113,30,16,13,51,0,462,352,General,0.54,0.94,Fast,0.27,0,175.9
2911,45,0,32,58,3,449,131,Premium,0.01,0.7,Slow,0.13,0,207.2
847,155,14,32,75,3,368,405,VIP,0.36,0.3,Medium,0.71,0,166.6
676,72,19,73,69,0,322,122,VIP,0.75,0.16,Slow,0.44,1,144.2
4624,128,24,19,46,2,242,318,VIP,0.25,0.15,Fast,0.71,1,217.1
4499,124,2,34,57,4,270,422,General,0.09,0.8,Slow,0.59,0,182.3
4229,7,28,21,54,2,364,17,Premium,0.55,0.32,Fast,0.23,0,201.6
2346,5,31,78,71,3,345,189,Premium,0.25,0.78,Medium,0.87,1,232.3
907,56,19,20,86,2,472,444,General,0.56,0.47,Fast,0.87,0,198.8
2815,46,26,53,66,1,193,326,General,0.7,0.64,Fast,0.73,0,203.3
2713,34,20,9,68,0,116,189,General,0.06,0.77,Medium,0.49,1,217.8
1260,178,7,22,44,0,445,228,VIP,0.33,0.14,Medium,0.71,1,154.7
1159,107,11,24,64,1,112,233,General,0.4,0.06,Fast,0.89,1,154.6
4751,85,3,35,95,2,426,111,VIP,0.54,0.71,Medium,0.78,1,333.5
4206,93,5,48,90,1,208,252,General,0.11,0.81,Fast,0.78,0,195.3
3165,52,18,80,70,0,159,122,Premium,0.75,0.85,Medium,0.5,1,163.5
1938,64,2,24,70,1,463,354,General,0.13,0.33,Fast,0.88,1,216.0
4069,171,25,34,90,0,118,303,General,0.77,0.18,Medium,0.31,1,196.8
2473,89,24,73,41,4,344,166,Premium,0.39,0.68,Slow,0.33,1,142.5
4403,130,16,78,71,0,124,126,VIP,0.7,0.1,Fast,0.47,0,158.6
758,158,31,68,72,1,179,437,Premium,0.45,0.91,Slow,0.58,0,116.2
2503,154,26,25,95,4,138,406,VIP,0.32,0.17,Fast,0.86,0,200.6
1712,173,29,7,49,0,216,309,General,0.38,0.17,Slow,0.57,0,92.4
4341,94,31,0,93,3,266,320,VIP,0.06,0.66,Fast,0.14,1,216.1
2358,33,9,1,97,4,464,355,General,0.32,0.11,Fast,0.23,0,239.0
1473,54,15,28,65,1,446,89,General,0.62,0.19,Slow,0.61,1,185.2
3333,57,25,24,47,0,407,328,Premium,0.21,0.59,Fast,0.37,1,197.1
3073,115,13,68,47,3,226,213,General,0.48,0.25,Slow,0.67,0,164.3
702,119,0,48,58,1,378,333,VIP,0.42,0.29,Medium,0.74,0,211.7
1599,174,31,60,40,2,230,283,General,0.1,0.79,Fast,0.2,1,107.5
2180,72,4,75,83,2,147,196,Premium,0.04,0.67,Fast,0.74,0,245.1
3629,119,19,71,86,2,457,327,VIP,0.66,0.39,Medium,0.25,0,189.5
2782,162,24,52,40,1,313,327,General,0.15,0.98,Slow,0.69,0,121.1
2485,11,23,1,42,0,278,257,General,0.45,0.84,Fast,0.24,1,133.6
2132,157,27,28,45,0,207,237,General,0.48,0.1,Medium,0.24,1,128.6
2780,110,27,80,78,3,135,378,General,0.42,0.39,Medium,0.49,1,280.1
4328,54,29,79,70,4,435,286,Premium,0.13,0.83,Fast,0.69,0,246.8
76,180,27,81,42,4,152,240,General,0.76,0.24,Slow,0.38,1,79.5
1674,22,14,6,84,0,152,445,Premium,0.3,0.52,Fast,0.9,1,192.0
1115,179,24,14,98,0,400,270,General,0.18,0.34,Slow,0.64,1,206.2
4362,32,14,11,82,2,455,439,VIP,0.58,0.79,Fast,0.73,0,224.0
3221,15,21,40,98,0,444,89,General,0.8,0.38,Fast,0.29,0,177.8
1550,144,29,80,95,0,268,415,General,0.36,0.6,Slow,0.31,0,171.8
4066,54,14,45,57,3,185,78,General,0.28,0.84,Fast,0.51,1,228.8
2197,48,1,64,87,1,168,260,Premium,0.13,0.32,Slow,0.54,0,284.0
4738,57,23,46,57,2,486,288,VIP,0.64,0.73,Medium,0.33,1,313.8
3653,101,17,52,95,2,131,209,General,0.38,0.06,Medium,0.74,0,192.9
3837,5,3,7,58,1,329,433,VIP,0.22,0.94,Fast,0.11,0,193.5
743,66,22,6,64,4,439,114,General,0.4,0.86,Fast,0.42,0,150.3
3273,85,23,6,44,3,359,209,Premium,0.7,0.37,Medium,0.31,0,187.8
4018,178,17,17,59,0,370,53,General,0.58,0.81,Fast,0.5,1,207.3
210,147,23,69,67,2,335,233,General,0.06,0.18,Medium,0.55,0,146.3
943,139,7,8,70,4,363,449,Premium,0.6,0.82,Medium,0.59,1,187.8
2890,22,11,81,47,2,233,454,Premium,0.63,0.63,Fast,0.78,0,201.0
2446,179,3,60,51,1,483,196,VIP,0.02,0.75,Fast,0.35,0,140.3
232,47,17,53,95,0,285,203,General,0.32,0.57,Fast,0.14,1,152.5
1164,113,21,3,43,1,412,187,General,0.62,0.93,Fast,0.79,0,123.3
2376,159,0,31,80,3,443,363,VIP,0.29,0.33,Slow,0.61,0,274.3
1155,13,20,67,67,0,160,109,VIP,0.18,0.2,Medium,0.6,0,201.9
4337,160,21,82,90,4,373,283,General,0.5,0.77,Fast,0.46,1,171.8
205,25,23,35,79,0,470,274,General,0.43,0.62,Fast,0.44,1,176.2
4467,78,24,26,86,4,336,23,General,0.46,0.41,Medium,0.53,0,208.6
851,47,2,47,89,2,356,303,VIP,0.08,0.31,Medium,0.3,1,259.8
2635,31,16,30,45,1,113,32,General,0.58,0.26,Medium,0.35,1,179.9
4712,130,17,26,71,4,345,302,Premium,0.27,0.63,Medium,0.11,1,181.2
1058,66,12,68,77,4,402,246,Premium,0.45,0.8,Slow,0.89,0,172.9
4092,80,11,63,69,1,378,332,Premium,0.33,0.31,Fast,0.35,0,199.3
347,129,19,47,49,2,355,321,General,0.59,0.3,Medium,0.1,0,156.6
4716,67,11,25,86,4,439,308,General,0.8,0.43,Fast,0.6,1,227.2
1693,155,6,36,42,1,209,233,VIP,0.67,1.0,Medium,0.19,1,103.4
1248,52,16,53,67,1,278,431,General,0.44,0.38,Fast,0.77,0,205.7
453,144,6,88,70,3,144,452,VIP,0.82,0.7,Medium,0.11,0,113.0
275,35,28,37,94,0,322,435,General,0.35,0.08,Medium,0.5,1,178.5
3336,167,7,4,82,3,239,53,General,0.12,0.02,Fast,0.21,0,140.5
4006,169,32,45,69,3,246,250,General,0.7,0.49,Fast,0.29,1,225.2
1680,133,27,45,59,4,144,259,Premium,0.73,0.39,Fast,0.62,1,143.9
3037,134,30,77,41,1,184,176,General,0.46,0.18,Slow,0.63,0,102.2
2098,32,5,75,72,1,367,97,General,0.67,0.41,Slow,0.56,1,173.6
3072,53,9,48,46,3,471,120,Premium,0.02,0.48,Fast,0.37,1,294.1
2678,136,7,12,95,3,362,330,VIP,0.58,0.61,Medium,0.77,0,217.8
3505,21,0,47,53,4,469,192,General,0.48,0.04,Fast,0.83,0,302.9
311,123,4,31,90,1,112,388,General,0.7,0.68,Fast,0.23,1,147.4
2581,130,24,66,65,2,111,317,General,0.33,0.39,Fast,0.3,0,182.2
585,57,18,66,64,0,305,384,VIP,0.13,0.91,Slow,0.64,1,211.0
4175,132,17,73,41,2,448,276,VIP,0.18,0.97,Fast,0.46,1,226.5
2828,164,31,89,98,4,266,430,VIP,0.26,0.49,Fast,0.12,0,189.7
2570,157,19,31,77,3,396,84,Premium,0.53,0.03,Fast,0.51,0,199.1
859,179,14,65,54,1,290,183,General,0.57,0.86,Fast,0.74,1,145.0
2037,73,17,77,46,1,480,260,VIP,0.71,0.65,Medium,0.71,1,223.1
3957,28,13,31,71,3,223,195,General,0.58,0.97,Slow,0.64,1,252.5
3144,130,15,83,95,4,128,67,VIP,0.58,0.47,Medium,0.53,1,192.3
3420,74,25,73,60,4,409,176,General,0.58,0.37,Medium,0.75,1,252.6
360,109,9,2,96,3,200,236,General,0.2,0.18,Medium,0.61,1,185.9
2572,138,1,50,90,4,110,279,VIP,0.45,0.21,Medium,0.63,1,190.1
209,70,18,35,75,2,154,304,VIP,0.75,0.61,Fast,0.85,0,147.6
4766,137,13,9,50,3,332,252,General,0.34,0.06,Fast,0.85,0,238.9
3789,43,24,67,89,3,255,268,VIP,0.13,0.52,Medium,0.15,1,200.1
2025,137,20,1,78,0,424,379,Premium,0.53,0.43,Medium,0.55,1,190.5
3477,20,27,29,72,3,358,172,General,0.54,0.84,Fast,0.55,1,200.7
1521,109,9,87,81,1,119,199,Premium,0.29,0.36,Medium,0.25,1,171.6
3267,140,24,66,85,4,302,138,VIP,0.42,0.81,Fast,0.42,1,201.1
3394,59,25,52,82,2,475,190,VIP,0.74,0.91,Fast,0.14,1,180.8
4165,81,10,66,70,4,193,418,VIP,0.54,0.25,Fast,0.58,0,188.5
4249,129,25,89,40,1,313,128,Premium,0.31,0.18,Slow,0.41,0,157.0
1787,49,13,75,84,4,341,393,General,0.59,0.16,Medium,0.46,1,198.2
4791,34,18,50,74,4,388,181,General,0.33,0.84,Fast,0.63,0,274.1
3400,118,26,67,58,3,327,422,General,0.72,0.25,Slow,0.67,1,214.6
4156,81,7,89,89,1,465,17,Premium,0.06,0.33,Slow,0.82,0,273.7
4596,184,21,84,69,0,336,310,General,0.42,0.52,Fast,0.29,1,138.5
2372,75,21,64,67,2,123,163,General,0.72,0.46,Medium,0.53,0,153.7
1702,5,6,26,53,1,277,385,General,0.05,0.34,Fast,0.83,0,219.2
1163,130,2,71,44,3,229,440,General,0.49,0.03,Slow,0.26,0,176.7
867,134,28,22,50,0,427,206,General,0.62,0.47,Medium,0.22,1,140.7
237,43,23,63,48,1,143,135,VIP,0.45,0.21,Fast,0.2,1,140.4
3786,168,25,58,79,1,416,398,General,0.44,0.51,Fast,0.4,0,166.8
2554,42,21,22,40,3,249,436,General,0.4,0.63,Slow,0.25,0,150.1
4527,120,19,64,98,2,305,68,VIP,0.65,0.76,Medium,0.88,1,312.1
3420,137,11,26,76,3,282,244,VIP,0.01,0.32,Medium,0.18,0,157.9
2896,28,22,8,81,0,354,335,General,0.09,0.21,Fast,0.44,1,236.2
1812,60,2,21,86,4,247,146,Premium,0.75,0.69,Fast,0.11,0,217.9
4695,154,6,25,54,0,245,352,General,0.19,0.92,Fast,0.86,1,216.2
549,56,29,76,44,1,375,190,VIP,0.72,0.25,Medium,0.49,1,196.5
4686,114,32,4,56,2,393,452,General,0.26,0.08,Slow,0.53,0,232.6
3750,72,2,63,57,0,217,413,VIP,0.83,0.41,Slow,0.14,0,300.5
4186,172,29,88,93,2,135,271,VIP,0.64,0.72,Slow,0.56,1,199.4
408,124,14,27,86,2,230,115,VIP,0.01,0.1,Medium,0.34,0,185.0
2415,150,11,60,97,0,199,73,VIP,0.14,0.48,Medium,0.14,1,176.5
851,96,31,46,98,3,114,280,VIP,0.81,0.1,Medium,0.51,1,160.8
1554,111,5,72,57,1,341,444,General,0.09,0.57,Fast,0.16,1,166.2
3116,154,26,78,96,2,204,321,VIP,0.25,0.38,Medium,0.36,1,262.9
3969,99,7,74,57,0,250,304,Premium,0.19,0.54,Fast,0.58,0,225.4
4177,30,31,35,44,0,468,74,VIP,0.08,0.68,Fast,0.86,1,188.9
2021,50,1,45,59,0,414,365,Premium,0.29,0.49,Slow,0.47,1,205.8
3999,119,26,3,64,4,238,436,VIP,0.65,0.91,Medium,0.46,1,176.6
3324,92,7,87,72,3,387,85,Premium,0.52,0.78,Fast,0.41,1,176.8
1473,169,20,37,87,1,343,408,General,0.55,0.06,Medium,0.68,0,141.7
1862,160,17,16,81,3,181,144,General,0.12,0.32,Fast,0.76,0,151.5
1000,66,4,21,92,4,163,80,VIP,0.34,0.42,Fast,0.48,0,169.3
3225,22,7,17,49,3,425,27,General,0.28,0.33,Medium,0.59,0,233.0
3359,85,12,14,90,1,289,123,General,0.16,0.22,Fast,0.63,0,228.6
3947,188,8,13,82,1,224,332,General,0.31,0.33,Fast,0.22,0,198.0
3288,166,28,71,82,2,213,393,General,0.63,0.6,Fast,0.69,1,199.6
180,135,26,58,76,4,471,168,VIP,0.12,0.24,Medium,0.41,0,198.2
3392,161,7,10,87,4,471,263,General,0.11,0.91,Medium,0.53,0,184.3
3971,87,30,48,71,2,467,214,General,0.31,0.93,Slow,0.15,0,272.6
4786,6,25,68,87,0,347,181,Premium,0.81,0.16,Slow,0.23,0,193.3
3228,173,3,59,68,2,293,130,Premium,0.84,0.5,Fast,0.18,0,126.6
993,186,19,17,65,3,257,301,VIP,0.78,0.99,Medium,0.45,1,120.1
3753,84,8,31,82,2,322,370,General,0.55,0.8,Medium,0.2,0,182.5
1804,143,14,12,63,4,431,451,General,0.1,0.4,Fast,0.32,1,180.0
1203,151,6,52,96,4,327,430,General,0.12,0.2,Fast,0.89,0,197.9
4064,158,29,16,98,4,219,371,General,0.48,0.95,Fast,0.46,0,158.7
3410,36,8,26,78,0,304,224,General,0.2,0.46,Slow,0.38,1,219.8
538,126,11,69,57,3,397,225,VIP,0.06,0.6,Slow,0.89,1,180.7
3392,133,20,21,47,1,136,132,General,0.3,0.94,Fast,0.89,0,133.9
1077,167,28,15,74,1,131,28,General,0.39,0.31,Fast,0.48,1,90.8
833,71,15,12,94,2,389,269,VIP,0.24,0.19,Fast,0.37,0,182.1
2811,102,27,49,49,2,301,47,Premium,0.16,0.25,Fast,0.33,1,218.6
3138,23,3,49,47,4,457,16,VIP,0.68,0.61,Fast,0.26,1,219.9
2874,30,28,28,72,0,368,111,Premium,0.38,0.62,Medium,0.78,1,310.9
2632,147,26,7,58,2,123,381,VIP,0.76,0.1,Fast,0.44,0,122.6
1683,121,5,74,58,2,471,131,General,0.17,0.26,Slow,0.12,1,194.6
1866,79,2,59,43,1,397,450,General,0.18,0.22,Medium,0.86,1,203.4
4367,182,29,10,40,3,222,139,General,0.57,0.36,Fast,0.71,0,111.5
848,186,10,27,65,4,307,281,General,0.7,0.16,Slow,0.61,0,141.5
4612,146,17,2,75,0,216,37,General,0.02,0.75,Slow,0.36,0,132.2
3969,145,18,19,92,2,131,355,VIP,0.63,0.24,Fast,0.45,0,169.3
